,listingId,priceAmt,priceAvgNightly,priceFees,priceRent,lat,lng,city,state,country,reviewCount,reviewAverage,bathrooms,bedrooms,listingUrl,bookWithConfidence,CrimeScore
0,v1544468,1030,128.75,,1030,33.71383205,-84.41164994,Atlanta,GA,US,0,0,2,4,https://www.vrbo.com/1544468?unitId=2104202,TRUE,14.39918221
0,7520412,2072,259,,2072,33.73697764,-84.38558096,Atlanta,GA,US,0,0,2,3,https://www.homeaway.com/vacation-rental/p7520412?uni_id=6933039,TRUE,12.76343793
0,v1543759,48000,6000,,48000,33.7969969,-84.3860521,Atlanta,GA,US,0,0,4,4,https://www.vrbo.com/1543759?unitId=2103493,TRUE,4.039609249
0,7557273,48000,6000,,48000,33.74566769,-84.4075404,Atlanta,GA,US,0,0,3,3,https://www.homeaway.com/vacation-rental/p7557273?uni_id=6982400,TRUE,6.774785961
0,7578061,5192,649,,5192,33.6617472,-84.34886892,Atlanta,GA,US,0,0,2,4,https://www.homeaway.com/vacation-rental/p7578061?uni_id=7010763,TRUE,0
0,v1531985,3200,400,,3200,33.84124287,-84.3661291,Atlanta,GA,US,0,0,1,2,https://www.vrbo.com/1531985?unitId=2090787,TRUE,4.285485654
0,7563400,3960,495,,3960,33.72428469,-84.54286938,Atlanta,GA,US,0,0,5,6,https://www.homeaway.com/vacation-rental/p7563400?uni_id=6988650,TRUE,0.941171696
0,v1556054,810,101.25,,810,33.7717839,-84.4103447,Atlanta,GA,US,0,0,1,3,https://www.vrbo.com/1556054?unitId=2115835,TRUE,17.55818706
0,7566230,2808,351,,2808,33.70661561,-84.41827797,Atlanta,GA,US,1,5,1,3,https://www.homeaway.com/vacation-rental/p7566230?uni_id=6991512,TRUE,5.055758868
0,v1543204,1330,166.25,,1330,33.74361199,-84.39163883,Atlanta,GA,US,0,0,2,2,https://www.vrbo.com/1543204?unitId=2102931,TRUE,4.088591372
0,v1536444,8000,1000,,8000,33.83982178,-84.37480223,Atlanta,GA,US,0,0,2,2,https://www.vrbo.com/1536444?unitId=2096126,TRUE,30.62036531
0,7576255,1800,225,,1800,33.71137482,-84.36296587,Atlanta,GA,US,0,0,2,3,https://www.homeaway.com/vacation-rental/p7576255?uni_id=7007756,TRUE,7.455157997
0,7647278,848,106,,848,33.75239933,-84.37503057,Atlanta,GA,US,0,0,1,2,https://www.homeaway.com/vacation-rental/p7647278?uni_id=7105798,TRUE,31.13038279
0,7626356,833.6,104.2,,833.6,33.71628738,-84.39852843,Atlanta,GA,US,0,0,1,3,https://www.homeaway.com/vacation-rental/p7626356?uni_id=7074476,TRUE,7.857691413
0,7571885,537.6,67.2,,537.6,33.71891567,-84.42239251,Atlanta,GA,US,0,0,1,1,https://www.homeaway.com/vacation-rental/p7571885?uni_id=7000693,TRUE,8.682163753
0,7563421,19992,2499,,19992,33.80059892,-84.36276267,Atlanta,GA,US,0,0,3,5,https://www.homeaway.com/vacation-rental/p7563421?uni_id=6988671,TRUE,4.348831491
0,v1552563,1600,200,,1600,33.77270307,-84.38152148,Atlanta,GA,US,0,0,1,2,https://www.vrbo.com/1552563?unitId=2112325,TRUE,53.75089757
0,7559808,1520,190,,1520,33.75019311,-84.46859228,Atlanta,GA,US,0,0,1,3,https://www.homeaway.com/vacation-rental/p7559808?uni_id=6985017,TRUE,24.91597585
0,v1517410,945,118.13,,945,33.68137841,-84.48837803,Atlanta,GA,US,0,0,1,1,https://www.vrbo.com/1517410?unitId=2076206,TRUE,6.878269521
0,7579317,14400,1800,,14400,33.74844544,-84.39979711,Atlanta,GA,US,0,0,2,2,https://www.homeaway.com/vacation-rental/p7579317?uni_id=7012548,TRUE,31.18553789
0,7499136,6400,800,,6400,33.865141,-84.377992,Atlanta,GA,US,0,0,2,3,https://www.homeaway.com/vacation-rental/p7499136?uni_id=6906998,TRUE,4.420042847
0,7518421,68000,8500,,68000,33.74039631,-84.35185387,Atlanta,GA,US,0,0,3,3,https://www.homeaway.com/vacation-rental/p7518421?uni_id=6931037,TRUE,0.91667129
0,7565708,1035.44,129.43,,1035.44,33.79196395,-84.39382293,Atlanta,GA,US,0,0,1,1,https://www.homeaway.com/vacation-rental/p7565708?uni_id=6990990,TRUE,16.29989904
0,v1535601,1440,180,,1440,33.76354218,-84.43190825,Atlanta,GA,US,0,0,2,4,https://www.vrbo.com/1535601?unitId=2095280,TRUE,17.38024762
0,4920336,1772,221.5,,1772,33.77851786,-84.39017087,Atlanta,GA,US,0,0,2,2,https://www.homeaway.com/vacation-rental/p4920336?uni_id=6042703,TRUE,23.79039894
0,7566170,1600,200,,1600,33.78825166,-84.39875267,Atlanta,GA,US,0,0,1,2,https://www.homeaway.com/vacation-rental/p7566170?uni_id=6991452,TRUE,15.4346841
0,7666478,2502.9,312.86,,2502.9,33.84441486,-84.37252103,Atlanta,GA,US,0,0,2,3,https://www.homeaway.com/vacation-rental/p7666478?uni_id=7128270,TRUE,34.95731969
0,v1550675,1166.2,145.78,,1166.2,33.81881659,-84.39207026,Atlanta,GA,US,0,0,1,1,https://www.vrbo.com/1550675?unitId=2110433,TRUE,4.832061331
0,7570153,800,100,,800,33.85356265,-84.38499223,Atlanta,GA,US,0,0,1,1,https://www.homeaway.com/vacation-rental/p7570153?uni_id=6997601,TRUE,6.079750988
0,v1468110,2560,320,,2560,33.795362,-84.36402238,Atlanta,GA,US,0,0,1,1,https://www.vrbo.com/1468110?unitId=2026718,TRUE,4.219350189
0,7662131,2000,250,,2000,33.7494384,-84.3647815,Atlanta,GA,US,0,0,1,2,https://www.homeaway.com/vacation-rental/p7662131?uni_id=7122685,TRUE,6.244122114
0,v1048156,712.8,89.1,,712.8,33.692253,-84.50583598,Atlanta,GA,US,1,5,1,3,https://www.vrbo.com/1048156?unitId=1596276,TRUE,10.18756373
0,v1554318,812.25,101.53,,812.25,33.76621655,-84.37329082,Atlanta,GA,US,0,0,1,2,https://www.vrbo.com/1554318?unitId=2114082,TRUE,17.26251611
0,7565679,16000,2000,,16000,33.7554395,-84.4406306,Atlanta,GA,US,0,0,2,4,https://www.homeaway.com/vacation-rental/p7565679?uni_id=6990961,TRUE,5.895696018
0,7594296,4400,550,,4400,33.81419548,-84.39300786,Atlanta,GA,US,0,0,2,2,https://www.homeaway.com/vacation-rental/p7594296?uni_id=7037246,TRUE,16.83475543
0,v1553866,2600,325,,2600,33.7917218,-84.36889833,Atlanta,GA,US,0,0,3,3,https://www.vrbo.com/1553866?unitId=2113630,TRUE,4.209443057
0,7582648,16720,2090,,16720,33.78220667,-84.38242292,Atlanta,GA,US,0,0,2,2,https://www.homeaway.com/vacation-rental/p7582648?uni_id=7019797,TRUE,56.03013167
0,7564300,7192,899,,7192,33.81779302,-84.47767432,Atlanta,GA,US,0,0,2,3,https://www.homeaway.com/vacation-rental/p7564300?uni_id=6989564,TRUE,0.029564497
0,7630625,1600,200,,1600,33.73060322,-84.4026629,Atlanta,GA,US,0,0,2,3,https://www.homeaway.com/vacation-rental/p7630625?uni_id=7078773,TRUE,8.79358372
0,7584603,2240,280,,2240,33.7378788,-84.38638177,Atlanta,GA,US,0,0,2,2,https://www.homeaway.com/vacation-rental/p7584603?uni_id=7023999,TRUE,11.65770207
0,v1295441,1600,200,,1600,33.7674019,-84.3218885,Atlanta,GA,US,1,5,2,1,https://www.vrbo.com/1295441?unitId=1846590,TRUE,2.87657587
0,7475760,760,95,,760,33.76496013,-84.44567365,Atlanta,GA,US,0,0,1,3,https://www.homeaway.com/vacation-rental/p7475760?uni_id=6876403,TRUE,9.142834035
0,7517897,717.6,89.7,,717.6,33.82349036,-84.36756283,Atlanta,GA,US,0,0,1,1,https://www.homeaway.com/vacation-rental/p7517897?uni_id=6930492,TRUE,49.21100606
0,v1509305,1800,225,,1800,33.76485938,-84.33332464,Atlanta,GA,US,0,0,1,1,https://www.vrbo.com/1509305?unitId=2068097,TRUE,8.714471782
0,7509773,1800,225,,1800,33.85240331,-84.36433206,Atlanta,GA,US,0,0,1,2,https://www.homeaway.com/vacation-rental/p7509773?uni_id=6922272,TRUE,29.36688003
0,v1541211,16000,2000,,16000,33.8179661,-84.44163363,Atlanta,GA,US,0,0,3,4,https://www.vrbo.com/1541211?unitId=2100932,TRUE,7.457175015
0,v1541066,21600,2700,,21600,33.66505295,-84.51125373,Atlanta,GA,US,0,0,3,5,https://www.vrbo.com/1541066?unitId=2100784,TRUE,4.591069236
0,7572745,14800,1850,,14800,33.75767003,-84.3506159,Atlanta,GA,US,0,0,2,2,https://www.homeaway.com/vacation-rental/p7572745?uni_id=7002330,TRUE,18.60858873
0,v1545947,720,90,,720,33.71609723,-84.41352782,Atlanta,GA,US,0,0,1,2,https://www.vrbo.com/1545947?unitId=2105694,TRUE,13.08592768
0,7557285,1900,237.5,,1900,33.76049704,-84.46838401,Atlanta,GA,US,0,0,1,3,https://www.homeaway.com/vacation-rental/p7557285?uni_id=6982421,TRUE,9.286168342
0,7662980,1440,180,,1440,33.78905862,-84.40910855,Atlanta,GA,US,0,0,1,1,https://www.homeaway.com/vacation-rental/p7662980?uni_id=7123565,TRUE,4.027025558
0,7663071,960,120,,960,33.76501501,-84.37915712,Atlanta,GA,US,0,0,1,1,https://www.homeaway.com/vacation-rental/p7663071?uni_id=7123656,TRUE,12.07347887
0,7603164,1056.4,132.05,,1056.4,33.8100157,-84.39586395,Atlanta,GA,US,0,0,1,1,https://www.homeaway.com/vacation-rental/p7603164?uni_id=7047945,TRUE,11.60971024
0,7581765,1200,150,,1200,33.7365455,-84.39976178,Atlanta,GA,US,0,0,2,3,https://www.homeaway.com/vacation-rental/p7581765?uni_id=7017522,TRUE,28.63102047
0,4753441,900,112.5,,900,33.822644,-84.364092,Atlanta,GA,US,1,4,1,1,https://www.homeaway.com/vacation-rental/p4753441?uni_id=5733693,TRUE,70.28786556
0,v499387,2712,339,,2712,33.785216,-84.357218,Atlanta,GA,US,28,4.6666665,2,3,https://www.vrbo.com/499387?unitId=1082568,TRUE,7.361356939
0,7592178,8000,1000,,8000,33.82026119,-84.36057395,Atlanta,GA,US,0,0,2,2,https://www.homeaway.com/vacation-rental/p7592178?uni_id=7034614,TRUE,9.511170461
0,7560764,9600,1200,,9600,33.75602016,-84.402216,Atlanta,GA,US,0,0,2,2,https://www.homeaway.com/vacation-rental/p7560764?uni_id=6985977,TRUE,21.81878499
0,7582633,12000,1500,,12000,33.6645204,-84.3828275,Atlanta,GA,US,0,0,2,2,https://www.vacationrentals.com/listing/p7582633?uni_id=7019733,TRUE,12.83386173
0,7577004,4000,500,,4000,33.8140648,-84.4246916,Atlanta,GA,US,0,0,2,2,https://www.homeaway.com/vacation-rental/p7577004?uni_id=7009050,TRUE,9.609914808
0,v1555575,1600,200,,1600,33.72412409,-84.37763919,Atlanta,GA,US,0,0,1,1,https://www.vrbo.com/1555575?unitId=2115350,TRUE,6.112070295
0,v1527370,2397.6,299.7,,2397.6,33.7231267,-84.4401794,Atlanta,GA,US,0,0,2,3,https://www.vrbo.com/1527370?unitId=2086169,TRUE,9.209118704
0,7582504,20000,2500,,20000,33.79273744,-84.40329488,Atlanta,GA,US,0,0,2,3,https://www.homeaway.com/vacation-rental/p7582504?uni_id=7019410,TRUE,28.5525706
0,7586539,3600,450,,3600,33.79051226,-84.40105715,ATLANTA,GA,US,0,0,3,3,https://www.homeaway.com/vacation-rental/p7586539?uni_id=7026938,TRUE,30.17197196
0,7536795,40000,5000,,40000,33.80436739,-84.3719447,Atlanta,GA,US,0,0,4,3,https://www.homeaway.com/vacation-rental/p7536795?uni_id=6952736,TRUE,2.130666151
0,7470122,60000,7500,,60000,33.74976217,-84.39422572,Atlanta,GA,US,0,0,2,2,https://www.homeaway.com/vacation-rental/p7470122?uni_id=6867789,TRUE,50.63747653
0,7559812,16000,2000,,16000,33.76183096,-84.38631901,Atlanta,GA,US,0,0,2,2,https://www.homeaway.com/vacation-rental/p7559812?uni_id=6985021,TRUE,115.7355597
0,v1548831,2000,250,,2000,33.74328155,-84.35657791,Atlanta,GA,US,0,0,1,1,https://www.vrbo.com/1548831?unitId=2108579,TRUE,10.22198262
0,v1549341,6400,800,,6400,33.73986824,-84.34493151,Atlanta,GA,US,0,0,2,3,https://www.vrbo.com/1549341?unitId=2109095,TRUE,18.96479021
0,v1550197,1200,150,,1200,33.72770666,-84.43633268,Atlanta,GA,US,0,0,2,3,https://www.vrbo.com/1550197?unitId=2109953,TRUE,7.519918242
0,7556827,80000,10000,,80000,33.76434077,-84.41315216,Atlanta,GA,US,0,0,5,5,https://www.homeaway.com/vacation-rental/p7556827?uni_id=6981872,TRUE,17.61536317
0,v1554351,2400,300,,2400,33.77987593,-84.36416416,Atlanta,GA,US,0,0,1,3,https://www.vrbo.com/1554351?unitId=2114115,TRUE,8.475360341
0,7539424,1160,145,,1160,33.86029413,-84.43666358,Atlanta,GA,US,0,0,1,1,https://www.homeaway.com/vacation-rental/p7539424?uni_id=6957955,TRUE,0.126858699
0,4060908,1080,135,,1080,33.73257769,-84.39473002,Atlanta,GA,US,3,3.3333333,2,3,https://www.homeaway.com/vacation-rental/p4060908?uni_id=4456045,TRUE,11.97958152
0,v1547236,4400,550,,4400,33.80114714,-84.36643777,Atlanta,GA,US,0,0,2,2,https://www.vrbo.com/1547236?unitId=2106983,TRUE,3.92037665
0,7631748,884.9,110.61,,884.9,33.84240753,-84.37560008,Atlanta,GA,US,0,0,2,1,https://www.homeaway.com/vacation-rental/p7631748?uni_id=7079912,TRUE,31.09161178
0,7591746,2520,315,,2520,33.75531075,-84.41222525,Atlanta,GA,US,0,0,2,4,https://www.homeaway.com/vacation-rental/p7591746?uni_id=7034022,TRUE,60.02145847
0,v1527095,2155.5,269.44,,2155.5,33.7147977,-84.44862288,Atlanta,GA,US,0,0,2,4,https://www.vrbo.com/1527095?unitId=2085894,TRUE,8.56614338
0,7564794,1013.2,126.65,,1013.2,33.7720214,-84.413717,Atlanta,GA,US,0,0,1,2,https://www.homeaway.com/vacation-rental/p7564794?uni_id=6990058,TRUE,7.797761852
0,7533571,5100,637.5,,5100,33.7456675,-84.32574503,Atlanta,GA,US,0,0,2,3,https://www.homeaway.com/vacation-rental/p7533571?uni_id=6948278,TRUE,2.742300043
0,7517239,80000,10000,,80000,33.75427161,-84.36001919,Atlanta,GA,US,0,0,4,4,https://www.homeaway.com/vacation-rental/p7517239?uni_id=6929834,TRUE,5.114653512
0,7587379,5600,700,,5600,33.77048308,-84.39361963,Atlanta,GA,US,0,0,3,2,https://www.homeaway.com/vacation-rental/p7587379?uni_id=7027908,TRUE,7.649644755
0,7597008,3200,400,,3200,33.76754086,-84.39301283,Atlanta,GA,US,0,0,2,2,https://www.homeaway.com/vacation-rental/p7597008?uni_id=7040636,TRUE,30.96878062
0,7583927,12000,1500,,12000,33.7888442,-84.39177326,Atlanta,GA,US,0,0,2,2,https://www.homeaway.com/vacation-rental/p7583927?uni_id=7022959,TRUE,9.631914922
0,v1581148,900,112.5,,900,33.74998914,-84.50052423,Atlanta,GA,US,0,0,3,4,https://www.vrbo.com/1581148?unitId=2142406,TRUE,7.396466878
0,v1568537,480,60,,480,33.72257287,-84.49351413,Atlanta,GA,US,0,0,1,1,https://www.vrbo.com/1568537?unitId=2129684,TRUE,4.757419535
0,v1555333,1800,225,,1800,33.7558843,-84.4437479,Atlanta,GA,US,0,0,2,3,https://www.vrbo.com/1555333?unitId=2115108,TRUE,6.723056102
0,7586392,1112,139,,1112,33.75962026,-84.3782117,Atlanta,GA,US,0,0,1,1,https://www.homeaway.com/vacation-rental/p7586392?uni_id=7026791,TRUE,2.540132598
0,4595102,2033.2,254.15,,2033.2,33.75841,-84.39468,Atlanta,GA,US,4,4.5,1,0,https://www.homeaway.com/vacation-rental/p4595102?uni_id=5270900,TRUE,22.06572568
0,7159911,2392,299,,2392,33.73217479,-84.44147627,Atlanta,GA,US,0,0,1,2,https://www.homeaway.com/vacation-rental/p7159911?uni_id=6322981,TRUE,5.83725294
0,7560697,7200,900,,7200,33.77561991,-84.35744017,Atlanta,GA,US,0,0,4,6,https://www.homeaway.com/vacation-rental/p7560697?uni_id=6985910,TRUE,10.80087199
0,4593171,1000,125,,1000,33.7764,-84.3889,Atlanta,GA,US,5,3.8,1,0,https://www.homeaway.com/vacation-rental/p4593171?uni_id=5251836,TRUE,16.27716367
0,7557014,720,90,,720,33.80352701,-84.39533567,Atlanta,GA,US,0,0,1,2,https://www.homeaway.com/vacation-rental/p7557014?uni_id=6982107,TRUE,17.62702288
0,v1532445,1020,127.5,,1020,33.78382311,-84.366679,Atlanta,GA,US,0,0,1,2,https://www.vrbo.com/1532445?unitId=2091247,TRUE,14.81155473
0,v1549410,1200,150,,1200,33.73424547,-84.4370116,Atlanta,GA,US,0,0,2,3,https://www.vrbo.com/1549410?unitId=2109164,TRUE,15.33266438
0,v1549007,4000,500,,4000,33.78784241,-84.41080513,Atlanta,GA,US,0,0,2,2,https://www.vrbo.com/1549007?unitId=2108761,TRUE,6.378967489
0,7556500,640,80,,640,33.79630018,-84.41011453,Atlanta,GA,US,0,0,1,1,https://www.homeaway.com/vacation-rental/p7556500?uni_id=6981488,TRUE,11.98598656
0,v1547003,1200,150,,1200,33.80094899,-84.39678177,Atlanta,GA,US,0,0,2,2,https://www.vrbo.com/1547003?unitId=2106750,TRUE,6.402370877
0,4653888,1052,131.5,,1052,33.7777239,-84.3871408,Atlanta,GA,US,1,2,1,1,https://www.homeaway.com/vacation-rental/p4653888?uni_id=5414541,TRUE,45.51498572
0,4745959,776,97,,776,33.749015,-84.321672,Atlanta,GA,US,1,5,1,2,https://www.homeaway.com/vacation-rental/p4745959?uni_id=5725102,TRUE,4.458373019
0,v1301614,800,100,,800,33.7398759,-84.37535103,Atlanta,GA,US,0,0,1,1,https://www.vrbo.com/1301614?unitId=1852764,TRUE,3.559129534
0,7655468,2270,283.75,,2270,33.75052005,-84.4048879,Atlanta,GA,US,0,0,2,2,https://www.homeaway.com/vacation-rental/p7655468?uni_id=7115895,TRUE,17.35688306
0,7558623,20000,2500,,20000,33.74332499,-84.38946338,Atlanta,GA,US,0,0,2,2,https://www.homeaway.com/vacation-rental/p7558623?uni_id=6983827,TRUE,12.26404892
0,v1546714,6400,800,,6400,33.85187306,-84.35947621,Atlanta,GA,US,0,0,1,1,https://www.vrbo.com/1546714?unitId=2106461,TRUE,19.87057699
0,v1543606,16000,2000,,16000,33.78268143,-84.37998787,Atlanta,GA,US,0,0,1,1,https://www.vrbo.com/1543606?unitId=2103333,TRUE,31.67300226
0,v1550486,10400,1300,,10400,33.83117141,-84.37066799,Atlanta,GA,US,0,0,2,4,https://www.vrbo.com/1550486?unitId=2110242,TRUE,5.928598935
0,v1550686,15816,1977,,15816,33.75988245,-84.38053928,Atlanta,GA,US,0,0,2,2,https://www.vrbo.com/1550686?unitId=2110444,TRUE,11.64744065
0,v1551832,7200,900,,7200,33.75154998,-84.39895857,Atlanta,GA,US,0,0,1,1,https://www.vrbo.com/1551832?unitId=2111593,TRUE,16.03754914
0,v1546028,32000,4000,,32000,33.75533373,-84.40309371,Atlanta,GA,US,0,0,2,2,https://www.vrbo.com/1546028?unitId=2105775,TRUE,17.22247349
0,v1553368,3992,499,,3992,33.85955635,-84.36125008,Atlanta,GA,US,0,0,2,2,https://www.vrbo.com/1553368?unitId=2113130,TRUE,2.49E-13
0,7592898,8000,1000,,8000,33.75145027,-84.399203,Atlanta,GA,US,0,0,2,2,https://www.homeaway.com/vacation-rental/p7592898?uni_id=7035567,TRUE,17.21966126
0,v1550109,12000,1500,,12000,33.73508359,-84.48981949,Atlanta,GA,US,0,0,1,2,https://www.vrbo.com/1550109?unitId=2109865,TRUE,5.749988305
0,v1554781,5024.4,628.05,,5024.4,33.76219333,-84.37419337,Atlanta,GA,US,0,0,2,2,https://www.vrbo.com/1554781?unitId=2114556,TRUE,9.258858012
0,7566438,32000,4000,,32000,33.74233385,-84.37941094,Atlanta,GA,US,0,0,1,2,https://www.homeaway.com/vacation-rental/p7566438?uni_id=6991720,TRUE,8.852905638
0,7529110,28000,3500,,28000,33.73547338,-84.4405015,Atlanta,GA,US,0,0,2,4,https://www.homeaway.com/vacation-rental/p7529110?uni_id=6942680,TRUE,5.03161314
0,7577548,32000,4000,,32000,33.7488936,-84.392518,Atlanta,GA,US,0,0,2,2,https://www.homeaway.com/vacation-rental/p7577548?uni_id=7009940,TRUE,40.92854341
0,7586994,3200,400,,3200,33.72947769,-84.38255157,Atlanta,GA,US,0,0,2,4,https://www.homeaway.com/vacation-rental/p7586994?uni_id=7027393,TRUE,7.806779487
0,v1551554,10000,1250,,10000,33.8561396,-84.357184,Atlanta,GA,US,0,0,2,3,https://www.vrbo.com/1551554?unitId=2111315,TRUE,6.081582092
0,7562751,8000,1000,,8000,33.81266204,-84.43433548,Atlanta,GA,US,0,0,1,1,https://www.homeaway.com/vacation-rental/p7562751?uni_id=6988000,TRUE,5.107651005
0,v1551915,8000,1000,,8000,33.74573137,-84.37499362,Atlanta,GA,US,0,0,2,2,https://www.vrbo.com/1551915?unitId=2111676,TRUE,12.1336224
0,v1544269,20000,2500,,20000,33.75192333,-84.3889149,Atlanta,GA,US,0,0,1,1,https://www.vrbo.com/1544269?unitId=2104003,TRUE,24.49865953
0,v1548377,8000,1000,,8000,33.83719604,-84.37416381,Atlanta,GA,US,0,0,2,2,https://www.vrbo.com/1548377?unitId=2108125,TRUE,19.97972236
0,v1546683,7600,950,,7600,33.6640487,-84.3815677,Atlanta,GA,US,0,0,2,2,https://www.vrbo.com/1546683?unitId=2106430,TRUE,8.273009577
0,v1548563,3400,425,,3400,33.7573291,-84.36186692,Atlanta,GA,US,0,0,1,1,https://www.vrbo.com/1548563?unitId=2108311,TRUE,13.62619922
0,v1553403,8000,1000,,8000,33.7786071,-84.34889857,Atlanta,GA,US,0,0,2,1,https://www.vrbo.com/1553403?unitId=2113165,TRUE,2.180250402
0,7562617,4000,500,,4000,33.77272101,-84.36547097,Atlanta,GA,US,0,0,1,1,https://www.homeaway.com/vacation-rental/p7562617?uni_id=6987866,TRUE,33.0841633
0,v1527355,7200,900,,7200,33.83886118,-84.36519472,Atlanta,GA,US,0,0,1,1,https://www.vrbo.com/1527355?unitId=2086154,TRUE,5.583030308
0,7518054,10276,1284.5,,10276,33.8046075,-84.4052219,Atlanta,GA,US,0,0,3,4,https://www.homeaway.com/vacation-rental/p7518054?uni_id=6930649,TRUE,10.07110019
0,v1549083,6000,750,,6000,33.75163726,-84.39989028,Atlanta,GA,US,0,0,1,1,https://www.vrbo.com/1549083?unitId=2108837,TRUE,16.36633843
0,7573207,2000,250,,2000,33.67763745,-84.48944661,ATLANTA,GA,US,0,0,1,1,https://www.homeaway.com/vacation-rental/p7573207?uni_id=7002925,TRUE,2
0,v1522382,56000,7000,,56000,33.81584579,-84.41491755,Atlanta,GA,US,0,0,5,4,https://www.vrbo.com/1522382?unitId=2081178,TRUE,3.758370695
0,7579558,12000,1500,,12000,33.71912902,-84.42752927,Atlanta,GA,US,0,0,2,4,https://www.homeaway.com/vacation-rental/p7579558?uni_id=7012937,TRUE,19.18585847
0,7179960,9600,1200,,9600,33.78814008,-84.40177695,Atlanta,GA,US,0,0,2,2,https://www.homeaway.com/vacation-rental/p7179960?uni_id=6352284,TRUE,41.40035163
0,7564124,2552,319,,2552,33.73732567,-84.34385654,Atlanta,GA,US,0,0,1,1,https://www.homeaway.com/vacation-rental/p7564124?uni_id=6989388,TRUE,8.478662218
0,v1549094,8000,1000,,8000,33.81570974,-84.47232175,Atlanta,GA,US,0,0,2,4,https://www.vrbo.com/1549094?unitId=2108848,TRUE,2.838185915
0,v1541111,2392,299,,2392,33.76375146,-84.44092261,Atlanta,GA,US,0,0,2,3,https://www.vrbo.com/1541111?unitId=2100829,TRUE,11.61886409
0,v1541856,12000,1500,,12000,33.75180237,-84.38645999,Atlanta,GA,US,0,0,1,2,https://www.vrbo.com/1541856?unitId=2101577,TRUE,7.15339862
0,v1549638,4400,550,,4400,33.7305749,-84.388195,Atlanta,GA,US,0,0,2,2,https://www.vrbo.com/1549638?unitId=2109392,TRUE,17.78091173
0,v1539142,7048.8,881.1,,7048.8,33.82243991,-84.42582024,Atlanta,GA,US,0,0,2,3,https://www.vrbo.com/1539142?unitId=2098851,TRUE,4.000000738
0,v1548983,24000,3000,,24000,33.75414423,-84.3726578,Atlanta,GA,US,0,0,2,1,https://www.vrbo.com/1548983?unitId=2108737,TRUE,31.83147429
0,7519488,60000,7500,,60000,33.83097832,-84.37513863,Atlanta,GA,US,0,0,3,4,https://www.homeaway.com/vacation-rental/p7519488?uni_id=6932113,TRUE,3.394511145
0,v1551496,4000,500,,4000,33.73753793,-84.3854511,Atlanta,GA,US,0,0,2,3,https://www.vrbo.com/1551496?unitId=2111257,TRUE,10.84542559
0,7579469,24000,3000,,24000,33.76772924,-84.38392528,Atlanta,GA,US,0,0,2,2,https://www.homeaway.com/vacation-rental/p7579469?uni_id=7012800,TRUE,30.73603375
0,v1533415,885.36,110.67,,885.36,33.74573746,-84.35401573,Atlanta,GA,US,0,0,1,2,https://www.vrbo.com/1533415?unitId=2092220,TRUE,8.173865824
0,v1549062,5440,680,,5440,33.78619298,-84.42691603,Atlanta,GA,US,0,0,2,2,https://www.vrbo.com/1549062?unitId=2108816,TRUE,3.998847832
0,v1535516,9600,1200,,9600,33.743771,-84.38682852,Atlanta,GA,US,0,0,2,3,https://www.vrbo.com/1535516?unitId=2095195,TRUE,11.15432672
0,4682314,1070,133.75,,1070,33.770716,-84.3629731,Atlanta,GA,US,0,0,1,1,https://www.homeaway.com/vacation-rental/p4682314?uni_id=5590833,TRUE,8.842673024
0,v1463702,40000,5000,,40000,33.7782771,-84.38101844,Atlanta,GA,US,0,0,2,2,https://www.vrbo.com/1463702?unitId=2022291,TRUE,26.26186643
0,v1486949,7960,995,,7960,33.78593424,-84.39104789,Atlanta,GA,US,0,0,1,1,https://www.vrbo.com/1486949?unitId=2045580,TRUE,7.071269585
0,7560868,1000,125,,1000,33.70099955,-84.3866385,atlanta,GA,US,0,0,2,3,https://www.homeaway.com/vacation-rental/p7560868?uni_id=6986081,TRUE,6.718444313
0,7555442,8000,1000,,8000,33.70645365,-84.38512927,Atlanta,GA,US,0,0,2,3,https://www.homeaway.com/vacation-rental/p7555442?uni_id=6980112,TRUE,10.80237269
0,v1535801,3960,495,,3960,33.7484067,-84.40079057,Atlanta,GA,US,0,0,1,1,https://www.vrbo.com/1535801?unitId=2095480,TRUE,38.82159326
0,v1545498,9600,1200,,9600,33.73684553,-84.37675428,Atlanta,GA,US,0,0,2,2,https://www.vrbo.com/1545498?unitId=2105241,TRUE,4.461875701
0,v1554763,7600,950,,7600,33.7091575,-84.40957845,Atlanta,GA,US,0,0,2,3,https://www.vrbo.com/1554763?unitId=2114538,TRUE,8.729487055
0,v1360261,16000,2000,,16000,33.8118466,-84.4008713,Atlanta,GA,US,0,0,3,4,https://www.vrbo.com/1360261?unitId=1918613,TRUE,3.805976236
0,7540872,7600,950,,7600,33.76518926,-84.36072742,Atlanta,GA,US,0,0,2,2,https://www.homeaway.com/vacation-rental/p7540872?uni_id=6960991,TRUE,10.80231713
0,v1582205,1200,150,,1200,33.66560354,-84.49109887,Atlanta,GA,US,0,0,2,3,https://www.vrbo.com/1582205?unitId=2143471,TRUE,4.466666864
0,7678156,2400,300,,2400,33.73432926,-84.38561679,Atlanta,GA,US,0,0,2,3,https://www.homeaway.com/vacation-rental/p7678156?uni_id=7141868,TRUE,6.455258255
0,7606964,1216,152,,1216,33.82323409,-84.3665546,Atlanta,GA,US,0,0,2,2,https://www.homeaway.com/vacation-rental/p7606964?uni_id=7051820,TRUE,57.40582389
